bookid	date1	date2	date3	date4
5672	2011-10-20	5~8天		
5673	2011-10-21	5~8天		
5674	2011-10-21	5~8天		
5675	2011-10-21	5~8天		
5676	2011-10-21	5~8天		
5677	2011-10-21	5~8天		
5678	2011-10-21	5~8天		
5679	2011-10-25	5~8天		
5680	2011-10-25	5~8天		
5681	2011-10-25	5~8天		
5682	2011-10-25	5~8天		
5683	2011-10-25	5~8天		
5684	2011-10-25	5~8天		
5685	2011-10-25	5~8天		
5686	2011-10-26	5~8天		
5687	2011-10-26	5~8天		
5688	2011-10-26	凑海运		
5689	2011-10-26	凑海运		
5690	2011-10-26	凑海运		
5692	2011-10-27	5~8天		
5693	2011-10-27			
5694	2011-10-27	5~8天		
5695	2011-10-27	凑海运		
5696	2011-10-27	5~8天		
5697	2011-10-27	5~8天		
5698	2011-10-28	5~8天		
5699	2011-10-28	5~8天		
5700	2011-10-28	5~8天		
5701	2011-11-1	2周		
5702	2011-11-2	凑海运		
5703	2011-11-2	5~8天		
5704	2011-11-2	5~8天		
5705	2011-11-2	5~8天		
5706	2011-11-2	5~8天		
5707	2011-11-2	5~8天		
5708	2011-11-2	海运		
5709	2011-11-2	海运		
5710	2011-11-2	5~8天		
5711	2011-11-2	5~8天		
5712	2011-11-2	5~8天		
5713	2011-11-2	3~5周		
5714	2011-11-2	5~8天		
5715	2011-11-2	5~8天		
5716	2011-11-2	5~8天		
5717	2011-11-2	5~8天		
5718	2011-11-2	5~8天		
5719	2011-11-2	定做一个月		
5720	2011-11-2	等小曾确认		
5721	2011-11-2	5~8天		
5722	2011-11-2	5~8天		
5723	2011-11-3	5~8天		
5724	2011-11-4	5~8天		
5725	2011-11-4	2周		
5726	2011-11-4	5~8天		
5727	2011-11-4	5~8天		
5728	2011-11-4	5~8天		
5729	2011-11-4	5~8天		
5730	2011-11-7	5~8天		
5731	2011-11-7	5~8天		
5732	2011-11-7	5~8天		
5733	2011-11-8	5~8天		
5734	2011-11-8	5~8天		
5735	2011-11-8	5~8天		
5736	2011-11-8	5~8天		
5737	2011-11-9	5~8天		
5738	2011-11-9	5~8天		
5739	2011-11-9	5~8天		
5740	2011-11-9	5~8天		
5741	2011-11-9	5~8天		
5742	2011-11-9	5~8天		
5743	2011-11-9	5~8天		
5744	2011-11-10	5~8天		
5745	2011-11-10	5~8天		
5746	2011-11-10	5~8天		
5747	2011-11-10	一个月		
5748	2011-11-10	5~8天		
5749	2011-11-10	5~8天		
5750	2011-11-11	2周		
5751	2011-11-11	5~8天		
5752	2011-11-11	5~8天		
5753	2011-11-11	5~8天		
5754	2011-11-11	5~8天		
5755	2011-11-14	5~8天		
5756	2011-11-14	5~8天		
5757	2011-11-14	5~8天		
5758	2011-11-14	5~8天		
5759	2011-11-14	一周		
5760	2011-11-15	5~8天		
5761	2011-11-15	5~8天		
5762	2011-11-16	5~8天		
5763	2011-11-16	5~8天		
5764	2011-11-16	5~8天		
5765	2011-11-16	5~8天		
5766	2011-11-16	5~8天		
5767	2011-11-16	5~8天		
5768	2011-11-16	5~8天		
5769	2011-11-16	5~8天		
5770	2011-11-16	5~8天		
5771	2011-11-16	5~8天		
5772	2011-11-16	5~8天		
5773	2011-11-16	5~8天		
5774	2011-11-17	5~8天		
5775	2011-11-17	5~8天		
5776	2011-11-17	5~8天		
5777	2011-11-17	5~8天		
5778	2011-11-17	5~8天		
5779	2011-11-17	5~8天		
5780	2011-11-17	5~8天		
5781	2011-11-17	海运		
5782	2011-11-18	5~8天		
5783	2011-11-18	5~8天		
5784	2011-11-18	5~8天		
5785	2011-11-18	5~8天		
5786	2011-11-21	5~8天		
5787	2011-11-21	5~8天		
5788	2011-11-21	5~8天		
5789	2011-11-21	5~8天		
5790	2011-11-21	5~8天		
5791	2011-11-21	5~8天		
5792	2011-11-21	5~8天		
5793	2011-11-21	5~8天		
5794	2011-11-21	5~8天		
5795	2011-11-21	5~8天		
5796	2011-11-21	5~8天		
5797	2011-11-21	5~8天		
5798	2011-11-21	一周		
5799	2011-11-22	5~8天		
5800	2011-11-22	5~8天		
5801	2011-11-22	5~8天		
5802	2011-11-22	5~8天		
5803	2011-11-22	5~8天		
5804	2011-11-22	5~8天		
5805	2011-11-22	5~8天		
5806	2011-11-22	5~8天		
5807	2011-11-22	5~8天		
5808	2011-11-22	5~8天		
5809	2011-11-22			
5811	2011-11-23	5~8天		
5812	2011-11-23	5~8天		
5813	2011-11-23	5~8天		
5814	2011-11-23	5~8天		
5815	2011-11-23	5~8天		
5816	2011-11-23	5~8天		
5817	2011-11-23	5~8天		
5818	2011-11-23	5~8天		
5819	2011-11-24	5~8天		
5820	2011-11-24	2周		
5821	2011-11-24	5~8天		
5822	2011-11-24	2周		
5823	2011-11-24	5~8天		
5824	2011-11-24	5~8天		
5825	2011-11-25	5~8天		
5826	2011-11-25	5~8天		
5827	2011-11-25	5~8天		
5828	2011-11-25	5~8天		
5830	2011-11-25	5~8天		
5831	2011-11-25	5~8天		
5832	2011-11-25	5~8天		
5833	2011-11-25	5~8天		
5834	2011-11-25	5~8天		
5835	2011-11-25	5~8天		
5836	2011-11-25	5~8天		
5837	2011-11-28	5~8天		
5838	2011-11-28	5~8天		
5840	2011-11-28	5~8天		
5841	2011-11-28	定做两周		
5842	2011-11-29	5~8天		
5843	2011-11-29	5~8天		
5844	2011-11-29	5~8天		
5845	2011-11-29	5~8天		
5846	2011-11-29	5~8天		
5847	2011-11-29	4周		
5848	2011-11-29	5~8天		
5849	2011-11-29	5~8天		
5850	2011-11-29	5~8天		
5851	2011-11-29	5~8天		
5852	2011-11-29	5~8天		
5853	2011-11-29	5~8天		
5854	2011-11-30	5~8天		
5855	2011-11-30	5~8天		
5856	2011-11-30	5~8天		
5857	2011-11-30	5~8天		
5858	2011-11-30	5~8天		
5859	2011-11-30	5~8天		
5860	2011-11-30	5~8天		
5861	2011-11-30			
5862	2011-12-1	5~8天		
5863	2011-12-1	5~8天		
5864	2011-12-1	5~8天		
5865	2011-12-1	5~8天		
5866	2011-12-1	5~8天		
5867	2011-12-1	5~8天		
5868	2011-12-1	5~8天		
5869	2011-12-1	5~8天		
5870	2011-12-1	5~8天		
5871	2011-12-1	5~8天		
5872	2011-12-1	5~8天		
5873	2011-12-2	5~8天		
5874	2011-12-2	5~8天		
5875	2011-12-2	一周		
5876	2011-12-2	5~8天		
5877	2011-12-5	5~8天		
5878	2011-12-5	5~8天		
5879	2011-12-5	5~8天		
5880	2011-12-5	5~8天		
5881	2011-12-5	5~8天		
5882	2011-12-5	5~8天		
5883	2011-12-5	三周		
5884	2011-12-5	5~8天		
5885	2011-12-6	5~8天		
5886	2011-12-6	5~8天		
5887	2011-12-6	5~8天		
5888	2011-12-6	5~8天		
5889	2011-12-7	5~8天		
5890	2011-12-7	5~8天		
5891	2011-12-7	5~8天		
5892	2011-12-7	5~8天		
5893	2011-12-7	5~8天		
5894	2011-12-7	5~8天		
5895	2011-12-8	5~8天		
5896	2011-12-8	5~8天		
5897	2011-12-8	5~8天		
5898	2011-12-8	5~8天		
5899	2011-12-8	5~8天		
5900	2011-12-8	5~8天		
5901	2011-12-8	5~8天		
5902	2011-12-9	5~8天		
5903	2011-12-9	5~8天		
5904	2011-12-9	5~8天		
5905	2011-12-9	5~8天		
5906	2011-12-9	5~8天		
5907	2011-12-12	5~8天		
5908	2011-12-12	5~8天		
5909	2011-12-12	5~8天		
5910	2011-12-12	5~8天		
5911	2011-12-12	5~8天		
5912	2011-12-12	5~8天		
5913	2011-12-12	5~8天		
5914	2011-12-12	5~8天		
5915	2011-12-12	5~8天		
5916	2011-12-12	5~8天		
5917	2011-12-12			
5918	2011-12-13	5~8天		
5919	2011-12-13	5~8天		
5920	2011-12-13	5~8天		
5921	2011-12-13	5~8天		
5922	2011-12-14	5~8天		
5923	2011-12-14	5~8天		
5924	2011-12-14	5~8天		
5925	2011-12-14	5~8天		
5926	2011-12-14	三天		
5927	2011-12-14	一周后		
5928	2011-12-14	4周		
5929	2011-12-14	5~8天		
5930	2011-12-14	5~8天		
5931	2011-12-14	5~8天		
5932	2011-12-14	5~8天		
5933	2011-12-15	5~8天		
5934	2011-12-15	5~8天		
5935	2011-12-15	5~8天		
5936	2011-12-15	5~8天		
5937	2011-12-15	5~8天		
5938	2011-12-15	5~8天		
5939	2011-12-15	5~8天		
5940	2011-12-15	5~8天		
5941	2011-12-15	5~8天		
5942	2011-12-16	5~8天		
5943	2011-12-19	5~8天		
5944	2011-12-19	5~8天		
5945	2011-12-19	5~8天		
5946	2011-12-19	5~8天		
5947	2011-12-19	5~8天		
5948	2011-12-20	海运		
5949	2011-12-20	5~8天		
5950	2011-12-20	5~8天		
5951	2011-12-21	5~8天		
5952	2011-12-21	5~8天		
5953	2011-12-21	7~8周		
5954	2011-12-21	7~8周		
5955	2011-12-22	5~8天		
5956	2011-12-22	5~8天		
5957	2011-12-22	5~8天		
5958	2011-12-22	5~8天		
5959	2011-12-28	5~8天		
5960	2011-12-28	一周后		
5961	2011-12-28	5~8天		
5962	2011-12-28	5~8天		
5963	2011-12-28	5~8天		
5964	2011-12-28	海运		
5965	2011-12-28	5~8天		
5966	2011-12-28	5~8天		
5967	2011-12-28	5~8天		
5968	2011-12-28	5~8天		
5969	2011-12-28	5~8天		
5970	2011-12-28	海运		
5971	2011-12-28	海运		
5972	2011-12-28	5~8天		
5973	2011-12-28	5~8天		
5974	2011-12-28	5~8天		
5975	2011-12-28	5~8天		
5976	2011-12-29	凑海运		
5977	2011-12-29	5~8天		
5978	2011-12-29	5~8天		
5979	2011-12-29	等确认小样后再发6公斤		
5980	2011-12-29	凑海运		
5981	2011-12-29	凑海运		
5982	2011-12-29	凑海运		
5983	2011-12-29	凑海运		
5984	2011-12-30	5~8天		
5985	2011-12-30	空运到机场		
5986	2011-12-30	凑海运		
5987	2011-12-30	凑海运		
5988	2011-12-30	凑海运		
5989	2011-12-30	凑海运		
5990	2011-12-30	凑海运		
5991	2011-12-31	凑海运		
5992	2011-12-31	凑海运		
5993	2011-12-31	凑海运		
5994	2011-12-31	凑海运		
5995	2012-1-4	5~8天		
5996	2012-1-4	5~8天		
5997	2012-1-4	5~8天		
5998	2012-1-4	5~8天		
5999	2012-1-4	5~8天		
6000	2012-1-5	5~8天		
6001	2012-1-5	5~8天		
6002	2012-1-5	5~8天		
6003	2012-1-5	5~8天		
6004	2012-1-5	5~8天		
6005	2012-1-6	5~8天		
6006	2012-1-9	5~8天		
6007	2012-1-9	5~8天		
6008	2012-1-9	5~8天		
6009	2012-1-9	5~8天		
6010	2012-1-9	5~8天		
6012	2012-1-10	5~8天		
6013	2012-1-10	5~8天		
6014	2012-1-10	5~8天		
6015	2012-1-10	5~8天		
6016	2012-1-10	5~8天		
6017	2012-1-10	5~8天		
6018	2012-1-11	5~8天		
6019	2012-1-11	5~8天		
6020	2012-1-11	5~8天		
6021	2012-1-11	5~8天		
6022	2012-1-11	5~8天		
6023	2012-1-11	5~8天		
6024	2012-1-11	5~8天		
6025	2012-1-11	5~8天		
6026	2012-1-12	5~8天		
6027	2012-1-12	5~8天		
6028	2012-1-12	5~8天		
6029	2012-1-12	5~8天		
6030	2012-1-12	5~8天		
6031	2012-1-12	5~8天		
6032	2012-1-16	5~8天		
6033	2012-1-16	海运		
6034	2012-1-16	5~8天		
6035	2012-1-16	5~8天		
6036	2012-1-16	5~8天		
6037	2012-1-16	5~8天		
6038	2012-1-16	5~8天		
6039	2012-1-16	5~8天		
6040	2012-1-16	5~8天		
6041	2012-1-16	5~8天		
6042	2012-1-17	5~8天		
6043	2012-1-17	5~8天		
6044	2012-1-17	5~8天		
6045	2012-1-18	5~8天		
6046	2012-1-18	5~8天		
6047	2012-1-18	5~8天		
6048	2012-1-18	5~8天		
6049	2012-1-19	5~8天		
6050	2012-1-19	从北京泛思特走		
6051	2012-1-30	5~8天		
6052	2012-1-30	5~8天		
6053	2012-1-30	5~8天		
6054	2012-1-30	5~8天		
6055	2012-1-30	5~8天		
6056	2012-1-30			
6057	2012-1-30	5~8天		
6058	2012-1-30	5~8天		
6059	2012-1-30	一周~2周		
6060	2012-1-30	5~8天		
6061	2012-1-30	5~8天		
6062	2012-1-30	15天		
6063	2012-1-30	5~8天		
6064	2012-1-30	5~8天		
6065	2012-1-30	5~8天		
6066	2012-1-30	5~8天		
6067	2012-1-30	5~8天		
6068	2012-1-30	5~8天		
6069	2012-1-30	4~5周		
6070	2012-1-30	5~8天		
6071	2012-1-30	5~8天		
6072	2012-1-30	5~8天		
6073	2012-1-31	5~8天		
6074	2012-1-31	5~8天		
6075	2012-1-31	海运		
6076	2012-1-31	3-4周		
6077	2012-1-31	5~8天		
6078	2012-1-31	5~8天		
6079	2012-1-31	5~8天		
6080	2012-1-31	5~8天		
6081	2012-1-31	一周		
6082	2012-1-31	5~8天		
6083	2012-1-31	5~8天		
6084	2012-1-31	5~8天		
6085	2012-1-31	5~8天		
6086	2012-1-31	5~8天		
6087	2012-1-31	5~8天		
6088	2012-1-31	5~8天		
6089	2012-1-31	5~8天		
6090	2012-1-31	5~8天		
6091	2012-1-31	5~8天		
6092	2012-1-31	空运		
6093	2012-2-1	5~8天		
6094	2012-2-1	5~8天		
6095	2012-2-1	5~8天		
6096	2012-2-1	5~8天		
6097	2012-2-2	25~30天		
6098	2012-2-2	5~8天		
6099	2012-2-2	5~8天		
6100	2012-2-2	5~8天		
6101	2012-2-2	5~8天		
6102	2012-2-2	5~8天		
6103	2012-2-2	5~8天		
6104	2012-2-3	5~8天		
6105	2012-2-3	5~8天		
6106	2012-2-3	5~8天		
6107	2012-2-3	5~8天		
6108	2012-2-3	5~8天		
6110	2012-2-3	5~8天		
6111	2012-2-3	5~8天		
6112	2012-2-6	10天交货		
6113	2012-2-6	5~8天		
6114	2012-2-6	5~8天		
6115	2012-2-6	5~8天		
6116	2012-2-6	5~8天		
6117	2012-2-6	5~8天		
6118	2012-2-6	5~8天		
6119	2012-2-7	5~8天		
6120	2012-2-7	5~8天		
6121	2012-2-7	5~8天		
6122	2012-2-7	5~8天		
6123	2012-2-7	5~8天		
6124	2012-2-7	5~8天		
6125	2012-2-7	5~8天		
6126	2012-2-7	5~8天		
6127	2012-2-7	5~8天		
6128	2012-2-7	5~8天		
6129	2012-2-8	5~8天		
6130	2012-2-8	5~8天		
6131	2012-2-8	5~8天		
6132	2012-2-9	5~8天		
6133	2012-2-9	5~8天		
6134	2012-2-9	海运		
6135	2012-2-9	5~8天		
6136	2012-2-9	5~8天		
6137	2012-2-10	5~8天		
6138	2012-2-10	5~8天		
6139	2012-2-10	5~8天		
6140	2012-2-10	5~8天		
6141	2012-2-10	5~8天		
6142	2012-2-10	5~8天		
6143	2012-2-10	5~8天		
6144	2012-2-13	5~8天		
6145	2012-2-13	海运		
6146	2012-2-13	5~8天		
6147	2012-2-13	5~8天		
6148	2012-2-13	5~8天		
6149	2012-2-13	5~8天		
6150	2012-2-13	5~8天		
6151	2012-2-13	5~8天		
6152	2012-2-13	5~8天		
6153	2012-2-13	5~8天		
6154	2012-2-13	5~8天		
6155	2012-2-13	5~8天		
6156	2012-2-13	1~2周		
6157	2012-2-13	5~8天		
6158	2012-2-13	5~8天		
6159	2012-2-14	5~8天		
6160	2012-2-14	5~8天		
6161	2012-2-14	5~8天		
6162	2012-2-14	5~8天		
6163	2012-2-14	5~8天		
6164	2012-2-14	5~8天		
6165	2012-2-14	5~8天		
6166	2012-2-14	5~8天		
6167	2012-2-14	5~8天		
6168	2012-2-14	5~8天		
6169	2012-2-14	5~8天		
6170	2012-2-14	5~8天		
6171	2012-2-14	5~8天		
6172	2012-2-14	5~8天		
6173	2012-2-14	5~8天		
6174	2012-2-14	5~8天		
6175	2012-2-14	5~8天		
6176	2012-2-14	一周交货		
6177	2012-2-15	5~8天		
6178	2012-2-15	5~8天		
6179	2012-2-15	5~8天		
6180	2012-2-15	5~8天		
6181	2012-2-16	5~8天		
6182	2012-2-16	5~8天		
6183	2012-2-16	5~8天		
6184	2012-2-16	5~8天		
6185	2012-2-16	5~8天		
6186	2012-2-16	5~8天		
6187	2012-2-16	5~8天		
6188	2012-2-16	5~8天		
6189	2012-2-16	30天		
6190	2012-2-17			
6191	2012-2-17	5~8天		
6192	2012-2-20	海运 尽快安排		
6193	2012-2-20	5~8天		
6194	2012-2-20	5~8天		
6195	2012-2-20	5~8天		
6196	2012-2-20	5~8天		
6197	2012-2-20	2周		
6198	2012-2-20	5~8天		
6199	2012-2-20	5~8天		
6200	2012-2-20	5~8天		
6201	2012-2-20	5~8天		
6203	2012-2-20	5~8天		
6204	2012-2-20	5~8天		
6205	2012-2-21	5~8天		
6206	2012-2-21	5~8天		
6207	2012-2-21	5~8天		
6208	2012-2-21	5~8天		
6209	2012-2-22	5~8天		
6210	2012-2-22	5~8天		
6211	2012-2-22	5~8天		
6212	2012-2-22	2周		
6213	2012-2-23	5~8天		
6214	2012-2-23	5~8天		
6215	2012-2-23	5~8天		
6216	2012-2-23	5~8天		
6217	2012-2-23	5~8天		
6218	2012-2-23	5~8天		
6219	2012-2-23	5~8天		
6220	2012-2-23	5~8天		
6221	2012-2-24	5~8天		
6222	2012-2-24	海运		
6223	2012-2-24	海运		
6224	2012-2-24	5~8天		
6225	2012-2-27	5~8天		
6226	2012-2-27	5~8天		
6227	2012-2-27	海运,3-15- 17  之前要发货		
6228	2012-2-28	5~8天		
6229	2012-2-28	5~8天		
6230	2012-2-28	5~8天		
6231	2012-2-28	5~8天		
6232	2012-2-28	5~8天		
6233	2012-2-28	5~8天		
6234	2012-2-28	5~8天		
6235	2012-2-29	5~8天		
6236	2012-2-29	5~8天		
6237	2012-2-29	5~8天		
6238	2012-2-29	5~8天		
6239	2012-2-29	5~8天		
6240	2012-2-29	5~8天		
6241	2012-2-29	5~8天		
6242	2012-2-29	5~8天		
6243	2012-3-1	5~8天		
6244	2012-3-1	5周		
6245	2012-3-1	5~8天		
6246	2012-3-1	5~8天		
6247	2012-3-1	5~8天		
6248	2012-3-1	5~8天		
6249	2012-3-2	2周		
6250	2012-3-2	5~8天		
6251	2012-3-2	5~8天		
6252	2012-3-2	5~8天		
6253	2012-3-5	5~8天		
6254	2012-3-5	5~8天		
6255	2012-3-6	5~8天		
6256	2012-3-6	5~8天		
6257	2012-3-6	5~8天		
6258	2012-3-6	5~8天		
6259	2012-3-7	5~8天		
6260	2012-3-7	5~8天		
6261	2012-3-7	5~8天		
6262	2012-3-7	4周		
6263	2012-3-7	30天		
6264	2012-3-8	5~8天		
6265	2012-3-8	5~8天		
6266	2012-3-8	5~8天		
6267	2012-3-8	5~8天		
6268	2012-3-8	5~8天		
6269	2012-3-8	5~8天		
6270	2012-3-8	5~8天		
6271	2012-3-8	5~8天		
6272	2012-3-8	5~8天		
6273	2012-3-8	5~8天		
6274	2012-3-9	5~8天		
6275	2012-3-9	5~8天		
6276	2012-3-12	5~8天		
6277	2012-3-12	5~8天		
6278	2012-3-12	CIF 到德国汉堡		
6279	2012-3-12	CIF 到德国汉堡		
6280	2012-3-13	5~8天		
6281	2012-3-13	5~8天		
6282	2012-3-13	5~8天		
6283	2012-3-13	5~8天		
6284	2012-3-13	5~8天		
6285	2012-3-13	5~8天		
6286	2012-3-13	5~8天		
6287	2012-3-14	5~8天		
6288	2012-3-14	5~8天		
6289	2012-3-14	45天		
6290	2012-3-15	5~8天		
6291	2012-3-15	5~8天		
6292	2012-3-15	5~8天		
6293	2012-3-15	5~8天		
6294	2012-3-15	5~8天		
6295	2012-3-15	5~8天		
6296	2012-3-15	5~8天		
6297	2012-3-15	5~8天		
6298	2012-3-15	5~8天		
6299	2012-3-16	5~8天		
6300	2012-3-16	5~8天		
6301	2012-3-16	5~8天		
6302	2012-3-19	5~8天		
6303	2012-3-19	5~8天		
6304	2012-3-19	25~30天		
6305	2012-3-19	5~8天		
6306	2012-3-19	5~8天		
6307	2012-3-19	5~8天		
6308	2012-3-19	5~8天		
6309	2012-3-19	5~8天		
6310	2012-3-19	5~8天		
6311	2012-3-19	5~8天		
6312	2012-3-19	5~8天		
6313	2012-3-19	5~8天		
6314	2012-3-19	5~8天		
6315	2012-3-19	5~8天		
6316	2012-3-19	5~8天		
6317	2012-3-20	5~8天		
6318	2012-3-20	5~8天		
6319	2012-3-20	5~8天		
6320	2012-3-20	5~8天		
6321	2012-3-20	5~8天		
6322	2012-3-20	5~8天		
6323	2012-3-20	5~8天		
6324	2012-3-20	5~8天		
6325	2012-3-20	5~8天		
6326	2012-3-20	5~8天		
6327	2012-3-20	5~8天		
6328	2012-3-20	5~8天		
6329	2012-3-20	5~8天		
6330	2012-3-20	5~8天		
6331	2012-3-20	5~8天		
6332	2012-3-20	5~8天		
6333	2012-3-20	5~8天		
6334	2012-3-20	5~8天		
6335	2012-3-20	5~8天		
6336	2012-3-20	5~8天		
6337	2012-3-20	5~8天		
6338	2012-3-21	5~8天		
6339	2012-3-21	5~8天		
6340	2012-3-21	5~8天		
6341	2012-3-21	5~8天		
6342	2012-3-21	5~8天		
6343	2012-3-21	5~8天		
6344	2012-3-21	2~3周		
6345	2012-3-22	5~8天		
6346	2012-3-22	5~8天		
6347	2012-3-22	5~8天		
6348	2012-3-22	5~8天		
6349	2012-3-23	5~8天		
6350	2012-3-23	5~8天		
6351	2012-3-23	5~8天		
6352	2012-3-23	5~8天		
6353	2012-3-26	5~8天		
6354	2012-3-26	5~8天		
6355	2012-3-26			
6356	2012-3-26	5~8天		
6357	2012-3-26	5~8天		
6358	2012-3-26	5~8天		
6359	2012-3-26	5~8天		
6360	2012-3-26	5~8天		
6361	2012-3-26	5~8天		
6362	2012-3-26	5~8天		
6363	2012-3-26	5~8天		
6364	2012-3-26	5~8天		
6365	2012-3-26	5~8天		
6366	2012-3-26	5~8天		
6367	2012-3-27	5~8天		
6368	2012-3-27	5~8天		
6369	2012-3-27	5~8天		
6370	2012-3-27	5~8天		
6371	2012-3-27	5~8天		
6372	2012-3-27	5~8天		
6373	2012-3-27			
6374	2012-3-27	5~8天		
6375	2012-3-27	5~8天		
6376	2012-3-27	5~8天		
6377	2012-3-27	5~8天		
6378	2012-3-28	5~8天		
6379	2012-3-28	5~8天		
6380	2012-3-29	5~8天		
6381	2012-3-29	5~8天		
6382	2012-3-29	5~8天		
6383	2012-3-29	5~8天		
6384	2012-3-29	5~8天		
6385	2012-3-29	5~8天		
6386	2012-3-29	5~8天		
6387	2012-3-29	5~8天		
6388	2012-3-30	5~8天		
6389	2012-3-30	5~8天		
6390	2012-3-30	5~8天		
6391	2012-3-30	5~8天		
6392	2012-3-30	5~8天		
6393	2012-3-30	15天		
6394	2012-3-31	5~8天		
6395	2012-3-31	5~8天		
6396	2012-3-31	5~8天		
6397	2012-4-5	5~8天		
6398	2012-4-5	5~8天		
6399	2012-4-5	5~8天		
6400	2012-4-5	5~8天		
6401	2012-4-5	5~8天		
6402	2012-4-5	5~8天		
6403	2012-4-5	5~8天		
6404	2012-4-5	5~8天		
6405	2012-4-5	5~8天		
6406	2012-4-5	5~8天		
6407	2012-4-5	三周		
6408	2012-4-5	5~8天		
6409	2012-4-5	5~8天		
6410	2012-4-5	5~8天		
6411	2012-4-5	5~8天		
6412	2012-4-5	5~8天		
6413	2012-4-5	5~8天		
6414	2012-4-6	5~8天		
6415	2012-4-6	海运,4月21日前出运		
6416	2012-4-6	5~8天		
6417	2012-4-6	5~8天		
6418	2012-4-6	5~8天		
6419	2012-4-6	5~8天		
6420	2012-4-6	5~8天		
6421	2012-4-9	5~8天		
6422	2012-4-11	3周		
6423	2012-4-11	定做10天		
6424	2012-4-11	5~8天		
6425	2012-4-11	5~8天		
6426	2012-4-11	5~8天		
6427	2012-4-11	5~8天		
6428	2012-4-11	5~8天		
6429	2012-4-11	40天		
6430	2012-4-11	一周		
6431	2012-4-11	5~8天		
6432	2012-4-11	5~8天		
6433	2012-4-12	5~8天		
6434	2012-4-12	5~8天		
6435	2012-4-12	20天		
6436	2012-4-13	5~8天		
6437	2012-4-13	5~8天		
6438	2012-4-13	5~8天		
6439	2012-4-13	5~8天		
6440	2012-4-13	5~8天		
6441	2012-4-16	5~8天		
6442	2012-4-16	5~8天		
6443	2012-4-16	5~8天		
6444	2012-4-16	5~8天		
6445	2012-4-16	5~8天		
6446	2012-4-16	5~8天		
6447	2012-4-17	5~8天		
6448	2012-4-17	5~8天		
6449	2012-4-17	3~5天		
6450	2012-4-17	5~8天		
6451	2012-4-17	5~8天		
6452	2012-4-17	5~8天		
6453	2012-4-17	5~8天		
6454	2012-4-17	5~8天		
6455	2012-4-17	5~8天		
6456	2012-4-17	5~8天		
6457	2012-4-17	5~8天		
6458	2012-4-17	5~8天		
6459	2012-4-18	5~8天		
6460	2012-4-18	5~8天		
6461	2012-4-18	5~8天		
6462	2012-4-18	5~8天		
6463	2012-4-18	5~8天		
6464	2012-4-18	海运		
6465	2012-4-18	5~8天		
6466	2012-4-18	5~8天		
6467	2012-4-18	5~8天		
6468	2012-4-18	2周		
6469	2012-4-18	5~8天		
6470	2012-4-18	5~8天		
6471	2012-4-18	5~8天		
6472	2012-4-18	5~8天		
6473	2012-4-19	5~8天		
6474	2012-4-19	5~8天		
6475	2012-4-19	5~8天		
6476	2012-4-19	5~8天		
6477	2012-4-19	5~8天		
6478	2012-4-19	5~8天		
6479	2012-4-19	十天		
6480	2012-4-19	5~8天		
6481	2012-4-19	5~8天		
6482	2012-4-20	5~8天		
6483	2012-4-20	5~8天		
6484	2012-4-20	5~8天		
6485	2012-4-20	5~8天		
6486	2012-4-20	5~8天		
6487	2012-4-20	5~8天		
6488	2012-4-20	5~8天		
6489	2012-4-20	5~8天		
6490	2012-4-20	5~8天		
6491	2012-4-23	一周		
6492	2012-4-23	5~8天		
6493	2012-4-23	5~8天		
6494	2012-4-23	3~5天		
6495	2012-4-23	5~8天		
6496	2012-4-24	5~8天		
6497	2012-4-24	5~8天		
6498	2012-4-24	5~8天		
6499	2012-4-24	5~8天		
6500	2012-4-24	海运		
6501	2012-4-24	5~8天		
6502	2012-4-25	5~8天		
6504	2012-4-25	5~8天		
6505	2012-4-25	5~8天		
6506	2012-4-25	5~8天		
6507	2012-4-25	5~8天		
6508	2012-4-25	5~8天		
6509	2012-4-25	5~8天		
6510	2012-4-25	5~8天		
6511	2012-4-25	5~8天		
6512	2012-4-26	5~8天		
6513	2012-4-26	空运		
6514	2012-4-26	5~8天		
6515	2012-4-26	5~8天		
6516	2012-4-26	5~8天		
6517	2012-4-26	5~8天		
6518	2012-4-26	5~8天		
6519	2012-4-26	5~8天		
6520	2012-4-26	5~8天		
6521	2012-4-26	5~8天		
6522	2012-4-26	5~8天		
6523	2012-4-26	5~8天		
6524	2012-4-27	5~8天		
6525	2012-4-27	5~8天		
6526	2012-4-27	5~8天		
6527	2012-4-27	定做10天		
6528	2012-4-27	5~8天		
6529	2012-4-27	5~8天		
6530	2012-4-27	5~8天		
6531	2012-4-28	5~8天		
6532	2012-4-28	5~8天		
6533	2012-4-28	5~8天		
6534	2012-4-28	5~8天		
6535	2012-4-28	海运		
6536	2012-4-28	海运		
6537	2012-4-28	5~8天		
6538	2012-4-28	5~8天		
6539	2012-4-28	5~8天		
6541	2012-5-2	5~8天		
6542	2012-5-2	5~8天		
6543	2012-5-2	5~8天		
6544	2012-5-2	5~8天		
6545	2012-5-2	5~8天		
6546	2012-5-2	海运		
6547	2012-5-3	5~8天		
6548	2012-5-3	5~8天		
6549	2012-5-3	5~8天		
6550	2012-5-3	5~8天		
6551	2012-5-3	5~8天		
6552	2012-5-3	5~8天		
6553	2012-5-3	5~8天		
6554	2012-5-3	三周		
6555	2012-5-3	三周		
6556	2012-5-3	5~8天		
6557	2012-5-4	5~8天		
6558	2012-5-4	5~8天		
6559	2012-5-4	5~8天		
6560	2012-5-4	5~8天		
