bookid,paixu,CASno,bookname,enbookname,ordernum,fapiaonum,krname,date1,date2,cjsl,style,price1,price2,ysfs,ysfy,hl,zsh,huokuan,lirun,yundan,date3,cpgg,baozhuang,isyp,gyscontact,gysname,iskucun,kucun,fj1,fj2,ywy,isjs,isdh,isfh,isfp,isfxbg,zhfrom,ists,date4,issh,iskp,isgcfp,mylx,ishx,date5,iswcts,ishkqf,qgchk,krqk,isok,krkpdz,krfhdz,content
9031,1,39537-23-0,力肽,L-Alanyl-L-Glutamine,PO00421,,1001,2014/5/13,5~8days,10kg,0,600/kg,USD127/kg,Fedex,,,1270,6000,1000,770031846903,,,,0,,诚汇双达,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月13日已付款.
9032,1,127-47-9,维生素 A 醋酸酯,Vitamin A acetate USP32  325000IU/g,BE14000423,,1001,2014/5/13,5~8days,250g,0,100,USD85,Fedex,,,85,100,350,770001528991,,,,0,0575-86231772 张小姐13905856139 任经理,浙江新昌维康达生物制品有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9033,1,91-63-4,2-甲基喹啉,Quinaldine,206331,,0002,2014/5/13,5~8days,10kg,0,200/kg,USD630,Fedex,,,630,2100,1200,770032014096,,,,0,021-64262901comma_format_wuq 37212389沈,上海新明高新科技发展有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月13日已付款.
9034,1,998-30-1,三乙氧基硅烷,TRIETHOXYSILANE>97.0%,APO3-140500015/TR3044-000000-44SE,,0051,2014/5/13,海运,5kg*6,0,48/kg,USD6540,5月20日已进仓comma_format_wuq5月23日的船.,,,6540,1440,36000,,,,,0,13507212618 胡茜,荆州市江汉精细化工有限公司,0,,,,罗琴 胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款。以传进仓单及麦头。
9035,1,59-50-7,4-氯-3-甲基苯酚,4-Chloro-3-methylphenol,206334,,0002,2014/5/13,5~8days,20kg,0,72/kg,USD508,Fedex,,,508,1370,500,798866648358,,,,0,0512- 50339709夏,江苏焕鑫高新材料科技有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月13日已付款.
9036,1,321-30-2,腺嘌呤硫酸盐,Adenine sulfate 98% white powder,PO00424,,1001,2014/5/13,5~8days,500g,0,300,USD136,Fedex,,,136,300,400,770001528991,,,,0,,江西恒辉医药化工有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9037,1,13080-86-9,2comma_format_wuq2'-双[4-(4-氨基苯氧基苯基)],2comma_format_wuq2-BIS[4-(4-AMINOPHENOXY)PHENYL]PROPANEBAPP 99%MIN,APO3-140500016/AR3046-000000-27SE,,0051,2014/5/13,5~8days,1kg,0,400,USD127,Fedex,,,127,400,300,770016809780,,,,0,15895067988蒋经理,常州市阳光药业有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9038,1,1823-59-2,4comma_format_wuq4’-氧双邻苯二甲酸酐(客户取消),4comma_format_wuq4'-OXYDIPHTHALIC ANHYDRIDE 99.5%MIN,APO3-140500016/OR3006-000000-27SE,,0051,2014/5/13,5~8days,1kg,0,800,USD233,,,,233,800,450,,,,,0,0519-86461196顾经理,常州市武进临川化工有限公司,0,,,,赵国梁,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9039,1,89-32-7,均苯四甲酸二酐,PYROMELLITIC DIANHYDRIDE 99.5%MIN,APO3-140500016/PR3050-000000-27SE,,0051,2014/5/13,5~8days,1kg,0,50,USD72,Fedex,,,72,50,300,770001581904,,,,0,陈浩平  13801491598,溧阳市庆丰精细化工有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9040,1,2421-28-5,3comma_format_wuq3＇comma_format_wuq4comma_format_wuq4＇-二苯甲酮四甲酸二酐,3comma_format_wuq3'comma_format_wuq4comma_format_wuq4'-BENZOPHENONETETRACARBOXYLIC DIANHYDRIDE 98.5-99%,APO3-140500016/BR3035-000000-27SE,,0051,2014/5/13,5~8days,1kg,0,600,USD169,Fedex,,,169,600,350,770001581904,,,,0,010-6787 9957 田经理,北京马尔蒂科技有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9041,1,111-58-0,油酰乙醇胺,(9Z)-N-(2-Hydroxyethyl)-9-octadecenamide,4140520,,0001,2014/5/13,5~8days,4g,0,200,USD126,Fedex,,,126,200,420,770016850181,,,,0,,北京嘉盛扬医药科技有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9042,1,14481-26-6,草酸钛钾,Potassium titanium oxalate,206291,,0002,2014/5/14,空运,200kg,0,58/kg,USD17.8/kg,5月16日杭州中外运走 18/kg不打托,,,3560,11600,5500,,,,,0,13901851685陈永高,上海大丰化工有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9043,1,620-93-9,双对甲苯基胺,Di-p-Tolylamine 99%min,ICP20140514-01,,1012,2014/5/14,5~8days,100g,0,0,USD72,Fedex,,,72,0,360,770031878118,,,,0,0391-7514846  13723164645 孙,强胜科技有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已安排.
9044,1,1119-51-3,5-溴-1-戊烯,5-Bromo-1-pentene,14-0511463,,0037,2014/5/14,海运 正确品名,15kg,0,1200/kg,5220,上海鸿盛走 5月25日的船,,,5400,18000,13000,,,,,0,朱小姐,法莫西,0,,,,杨波,0,1,1,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,"YUHAN CORPORATIONnext_line_format74comma_format_wuq Noryangjin-rocomma_format_wuq Dongjak-gucomma_format_wuq Seoulcomma_format_wuq Koreanext_line_formatTEL: 02-828-0347next_line_format14年5月14日已签合同并已付款."
9045,1,54010-75-2,三氟甲烷磺酸锌(加急),Zinc trifluoromethane sulfonate [Zn(OTf)&#8322;]comma_format_wuq 98%,14-0511466,,0037,2014/5/14,5~8days,1kg,0,2000,$502,Fedex,,,502,2000,900,770001404395,,,,0,徐,上海思英化工科技有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9046,1,9067-32-7,透明质酸钠,HYALURONIC ACID 325000 DA,APO3-140500021/HR3027-000000-20SE,,0051,2014/5/14,5~8days,100g,0,1400,USD370,Fedex,,,370,1400,750,770016809780,,,,0,郝 13791730336,曲阜市广龙生物制品厂,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月14日已付款.
9047,1,23611-75-8,6-氯吡嗪-2-甲酸甲酯(加急),6-Chloro-pyrazine-2-carboxylic acid methyl estercomma_format_wuq 98%min,14-0511467,,0037,2014/5/14,5~8days,50g,0,1400,$355,Fedex,,,355,1400,660,770001404395,,,,0,杜小姐QQ,上海瑞博化学有限公司,0,,,,胡振杭,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款.
9048,1,53-86-1,吲哚美辛,INDOMETHACIN 98.5~102%,574,,0029,2014/5/14,5~8days,1kg,0,230,USD148,Fedex,,,148,230,550,770046206685,,,,0,慕经理电  话：15265643618,潍坊三江医药化工有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款.
9049,1,20439-47-8,左旋-反式-1comma_format_wuq2-环己二胺,(1Rcomma_format_wuq2R)-(-)-1comma_format_wuq2-DIAMINOCYCLOHEXANE,BPO3-140500011/DR3052-000000-27SE,,0051,2014/5/14,发到姐妹公司,1kg,0,4300,USD867,Fedex,,,867,4300,800,770031439120,,,,0,0531-88969631 88963280 88671418 88966046王经理,山东铂源药业有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款.
9050,1,18085-97-7,棕矢车菊素,Jaceosidincomma_format_wuq 98%min,14-0511468/1,,0037,2014/5/15,5~8days,2g,0,6000/1g,$3comma_format_wuq016,Fedex,,,3016,12000,6000,770031393526,,,,0,021-68187180-811 杨小姐,尚科生物医药（上海）有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月15日已签合同。16日已付款.
9051,1,9004-57-3,乙基纤维素,Ethyl cellulose USP31,BE14000434,,1002,2014/5/15,5~8days,20g,0,0,0,Fedex,,,0,0,0,798866437138,,,,0,554) 331-4180陈经理,安徽山河医药辅料有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已安排.
9052,1,26967-76-0,三芳基磷酸酯,Tri(4-isopropylphenyl)phosphate,4140526,,0001,2014/5/15,5~8days,1g,0,0,USD58,Fedex,,,58,0,0,770016850181,,,,0,0512-58609230comma_format_wuq13906242701杜先生,江苏常余化工有限公司,0,,,,胡振杭,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"Appearance:Colorless or light yellow transparent liquidnext_line_formatDensity:1.168 to 1.180next_line_formatFlash point:min220deg Cnext_line_formatViscosity (25deg Ccomma_format_wuqCP):52 to 64next_line_formatAcidValue(mgKOH/g):max0.1%next_line_formatColor Value:50minnext_line_formatWater:max0.1%next_line_formatRefractive Index:1.546 to 1.555next_line_formatPhosphate content:8.3 to 8.5%next_line_formatFree phenols:max0.06%next_line_format5月15日已安排."
9053,1,13035-61-5,四乙酰核糖,beta-D-Ribofuranose 1comma_format_wuq2comma_format_wuq3comma_format_wuq5-tetraacetatecomma_format_wuq 98%,14-0511469/STP-14TT109,,0037,2014/5/15,发到ST,500g,0,100,USD85,Fedex,,,135,100,310,770016553697,,,,0,邵经理:13837300766,新乡市天丰精细化工有限公司,0,,,,,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"Maker: Xinxiang Tianfeng Fine Chemical Co.comma_format_wuq Ltdnext_line_format5月15日已付款."
9054,1,1778-09-2,4-甲硫基苯乙酮,4-(Methylthio)acetophenone 98%,A5234,,1013,2014/5/15,一周,500g,0,1000,USD239,Fedex,,,239,1000,300,770031904369,,,,0,QQ征小姐,浙江寿尔福化学有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,14年5月16日已付款.19号已经收汇.
9055,1,1122-58-3,4-二甲氨基吡啶,4-(Dimethylamino)pyridine (DMAP) 99%,575,,0029,2014/5/15,5~8days,2kg,0,150/kg,USD170,Fedex,,,170,300,420,770046206685,,,,0,王先生0515-86642772  13951550009,响水县科伟精细化工有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款。
9056,1,73852-19-4,3comma_format_wuq5-双(三氟甲基)苯硼酸,3comma_format_wuq5-Bis(trifluoromethyl)phenylboronic acid 98%,575,,0029,2014/5/15,5~8days,100g,0,600,USD150,Fedex,,,150,600,200,770046206685,,,,0,QQ联系,苏州苏凯路化学科技有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款。
9057,1,1692-15-5,4-吡啶硼酸,Pyridine-4-boronic acid 98%,575,,0029,2014/5/15,5~8days,100g,0,600,USD164,Fedex,,,164,600,300,770046206685,,,,0,,北京国方鼎盛科技有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款。
9058,1,1492-24-6,L-2-氨基丁酸,L-2-Aminobutanoic acid 99%min,575,,0029,2014/5/15,5~8days,100g,0,0,USD89,Fedex,,,89,0,450,770046206685,,,,0,吴玲  18772502881,黄冈威尔曼生物科技有限责任公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已安排.
9059,1,4698-11-7,10-甲氧基亚氨基芪(加急）,10-Methoxy-5H-dibenzo[bcomma_format_wuqf]azepinecomma_format_wuq 99%min,14-0511471,,0037,2014/5/15,5~8days,2kg,0,500/kg,$278,Fedex,,,278,1000,420,770001404395,,,,0,0576-88781601王,浙江华洲药业有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款。
9060,1,25952-53-8,1-乙基-(3-二甲基氨基丙基)碳二亚胺盐酸盐,1-ETHYL-3-(3-DIMETHYLAMINOPROPYL)CARBODIIMIDE HYDROCHLORIDE,APO3-140500024/ER3010-000000-30SE,,0051,2014/5/15,5~8days,2.5kg*2,0,3900,USD850,Fedex,,,850,3900,850,770016809780,,,,0,,上海中乃,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月15日已付款。
9061,1,91-95-2,3comma_format_wuq3'-二氨基联苯胺,3comma_format_wuq3'-Diaminobenzidine,BE14000436,,1002,2014/5/15,5~8days,1kg,0,1800,USD417,Fedex,,,417,1800,600,770075466524,,,,0,QQ张经理,苏州亚科化学试剂股份有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月15日已付款。加冰块运输
9062,1,13746-66-2,铁氰化钾,Potassium ferricyanide,5182/14/0515,,1009,2014/5/15,5~8days,1kg,0,100,USD93,Fedex,,,93,100,300,770075573058,,,,0,杨 021-58150543,湖南和诚医药化学品有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月22日已付款.
9063,1,185411-12-5,3-(三甲基硅烷基)-4-戊烯酸甲酯,Methyl 3-(trimethylsilyl)-4-pentanoate,5182/14/0515,,1009,2014/5/15,2周,100g,0,6000,USD1322,Fedex,,,1322,6000,1800,770215822776,,,,0,021-56383663 18621292881   吴18621292881,济达医药化工（上海）有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月23日已安排.6月4日已付款.
9064,1,1068-57-1,乙酰肼,Acethydrazidecomma_format_wuq 98%min,14-0511474,,0037,2014/5/16,5~8days,1kg,0,150,$84,Fedex,,,84,150,254,770031393526,,,,0,QQ 李  769750883,山东柯林维尔化工股份有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月16日已付款.
9065,1,97-23-4,双氯酚,2comma_format_wuq2'-Methylenebis(4-chlorophenol),206376,,0002,2014/5/16,5~8days,20kg,0,58/kg,USD22/kg,Fedex,,,440,1160,450,770016662400,,,,0,86-10-64166802 李经理13466589515,北京富圆嘉化工科技有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月16日已付款.
9066,1,463-40-1,a-亚麻酸,Linolenic Acid 80%min,PO00434,,1001,2014/5/16,5~8days,250g,0,200,USD116,Fedex,,,116,200,400,770031846903,,,,0,曹    13601224806,北京豪尔思科技有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月16日已付款.
9067,1,13932-13-3,连四硫酸钾,Potassium tetrathionate  99%min,PO00435,,1001,2014/5/16,5~8days,500g,0,1500,USD355,Fedex,,,355,1500,500,770031846903,,,,0,13901508321 袁,常州市新华活性材料研究所,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月19日已付款.
9068,1,7787-33-9,碘化钡二水合物,Barium iodide dihydrate,206125,,0002,2014/5/18,5~8days,1kg,0,500,USD180,Fedex,,,180,500,500,770090307875,,,,0,0813-8218079  陈经理,自贡市金典化工有限公司,0,,,,胡振杭,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月20日已付款.
9069,1,6961-46-2,羟乙桂胺,Idrocilamide,206398,,0002,2014/5/18,5~8days,5g,0,,US66,Fedex,,,66,0,0,770016662400,,,,0,任 13359207819,西安科创药业有限责任公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,
9070,1,100-63-0,苯肼,Phenylhydrazine,BE14000438,,1002,2014/5/18,5~8days,10kg,0,150/kg,USD522,Fedex,,,522,1500,1050,770109639528,,,,0,,浙江新农化工股份有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月19日已付款.
9071,1,591-50-4,碘苯,Iodobenzene 99%min,ICP20140519-01,,1012,2014/5/19,5~8days,1kg,0,500,USD169,Fedex,,,169,500,400,770060686275,,,,0,,金坛市思达化工有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月19日已付款.
9072,1,106-39-8,4-溴氯苯,p-Bromochlorobenzene 99%,ICP20140519-01,,1012,2014/5/19,5~8days,1kg,0,90,USD90,Fedex,,,90,90,360,770060686275,,,,0,,盐城市龙升化工有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月19日已付款.
9073,1,108-37-2,间氯溴苯,1-Bromo-3-chlorobenzene 98%,ICP20140519-01,,1012,2014/5/19,5~8days,1kg,0,300,USD132,Fedex,,,132,300,390,770060686275,,,,0,,盐城市龙升化工有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月19日已付款.
9074,1,512-04-9,薯蓣皂素,Diosgenin,4C-PO-20140516,,0007,2014/5/19,5~8days,1kg,0,1200,USD235,Fedex,,,235,1200,80,770093164842,,,,0,,南京春秋生物,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月21日已付款.
9075,1,7235-40-7,β-胡萝卜素,Beta carotene,PO00438,,1001,2014/5/19,5~8days,100g,0,350,USD126,Fedex,,,126,350,320,770031846903,,,,0,18957366673 沈,桐乡市天和诚食品科技有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月19日已付款.
9076,1,3433-80-5,邻溴溴苄,1-Bromo-2-(bromomethyl) benzenecomma_format_wuq 99%,14-0511476,,0037,2014/5/19,5~8days,1kg,0,200,US$102,Fedex,,,102,200,350,770075547245,,,,0,13901514351 边,无锡南方化学助剂有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月20日已付款.
9077,1,85-01-8,菲,Phenanthrenecomma_format_wuq 97%min,14-0511476,,0037,2014/5/19,5~8days,1kg,0,200,US$127,Fedex,,,127,200,460,770075547245,,,,0,高 星  13606148116,常州市武进鸣凰化学有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款.
9078,1,126-14-7,蔗糖八乙酸酯,Sucrose Octa-Acetate,206297,,0002,2014/5/19,5~8days,10kg,0,700,USD230,Fedex,,,230,700,50,770090307875,,,,0,579-82270604,湖北阿泰克,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月20日已付款。
9079,1,9002-07-7,胰蛋白酶,Trypsin,PO00439,,1001,2014/5/19,5~8days,1kg,0,1440,USD303,Fedex,,,303,1440,300,,,,,0,,苏州亚科化学试剂股份有限公司,0,,,,赵国梁,0,1,1,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款。
9080,1,55073-41-1,甘油磷酸二钠盐水合物(取消）,Glycerophosphate sodium salt hydrate,206374,,0002,2014/5/20,5~8days,10kg,0,,USD570,,,,570,0,0,,,,,0,郭旗：15835276933,山西海泰电子材料有限公司,0,,,,郑瑞笔,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,5月27日已发样品.
9081,1,1077-28-7,alpha-硫辛酸,DL-alpha-Lipoic acid (DL Thioctic acid) USP35,051314,,1026,2014/5/20,5~8days,25kg,0,380/kg,USD80/kg,Fedex,,,2000,9500,1300,770109398345,,,,0,0512- 52300501石经理,江苏同禾药业有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,"5月19日已收汇.开票做 退9个点.2934999090next_line_format5月21日已付款.公司汇出"
9082,1,534-17-8,碳酸铯,CESIUM CARBONATE,BPO3-140500014/TG-2014-00023-39NL,,0051,2014/5/20,海运发到姐妹公司,25 KG*10,0,245/kg,USD12000,上海鸿盛走 不打托,,,12000,61250,10000,,,,,0,18870282823  张经理,新余市东鹏化工有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"14年5月20日已签合同.next_line_format5月21日已付款."
9083,1,27246-81-7,3-溴苯肼盐酸盐,3-Bromophenylhydrazine HCLcomma_format_wuq 98%min,14-0511478/1,,0037,2014/5/20,5~8days,1kg,0,1600,$385,Fedex,,,385,1600,600,770075547245,,,,0,0533-7580220 13964357448 张经理,淄博奥特精细化工厂,0,,,,胡振杭,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款。
9084,1,622-88-8,4-溴苯肼盐酸盐,4-Bromophenylhydrazine HCL,14-0511478/2,,0037,2014/5/20,5~8days,1kg,0,700/kg,$199,Fedex,,,199,700,400,770075547245,,,,0,0533-7580220 13964357448 张经理,淄博奥特精细化工厂,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款。
9085,1,348-61-8,3comma_format_wuq4-二氟溴苯,1comma_format_wuq2-Difluoro-4-bromobenzenecomma_format_wuq 99%,14-0511478/3,,0037,2014/5/20,5~8days,1kg,0,300,$119,Fedex,,,119,300,320,770075547245,,,,0,吴先生电  话：0515-87160099;13584797725,响水县鲲鹏化工有限公司,0,,,,郑瑞笔,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款。
9086,1,120-80-9,邻苯二酚,1comma_format_wuq2-Dihydroxybenzenecomma_format_wuq 99%,14-0511478/4,,0037,2014/5/20,5~8days,1kg,0,411,$140,Fedex,,,140,411,330,770075547245,,,,0,,阿拉丁,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款。
9087,1,577-19-5,1-溴-2-硝基苯,1-Bromo-2-nitrobenzenecomma_format_wuq 98%min,14-0511478/5,,0037,2014/5/20,5~8days,1kg,0,600,$180,Fedex,,,180,600,400,770075547245,,,,0,13083005206comma_format_wuq0551-62595012comma_format_wuq程月焰,合肥丽巴奥物理化学科技有限公司,0,,,,胡振杭,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月20日已付款。
9088,1,67-42-5,依他酸,EGTA 98%min,PO00441,,1001,2014/5/21,5~8days,1kg,0,630,USD198,Fedex,,,198,630,450,770093644958,,,,0,527-84500458扬经理,袁氏（宿迁）生物技术有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月21日已付款.
9089,1,40716-66-3,反式-橙花叔醇,(+/-)-trans-Nerolidol 95%,206274,,0002,2014/5/21,5~8days,5g,0,0,USD67,Fedex,,,67,0,330,770090307875,,,,0,黄  13906088975,三明市梅列香料厂,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月21日已安排.
9090,1,366-18-7,2comma_format_wuq2'-联吡啶,2.2'-DIPYRIDYL 99%,APO3-140500031/PR3039-000000-27SE,,0051,2014/5/21,5~8days,1kg*5,0,540/kg,USD121/kg,Fedex,,,605,2700,600,770090256973,,,,0,0510-86631396comma_format_wuq13901527293 张经理,江阴市利港第二化工有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,14年5月21日已付款.
9091,1,130191-91-2,4-溴-3comma_format_wuq5-二氟苯酚,4-Bromo-3comma_format_wuq5-difluorophenolcomma_format_wuq 97%,14-0511481/STP-14TT111,,0037,2014/5/21,发到ST,50g,0,6000,$1comma_format_wuq542,Fedex,,,1492,6000,2850,770075028717,,,,0,,韶远化学科技（上海）有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"Maker: Shanghai FWD Chemicals Limitednext_line_format5月21日已付款.给阿娜按照1850来提."
9092,1,108-43-0,间氯苯酚(免费样品）,3-Chlorophenol  99,PO00444,,1001,2014/5/21,5~8days,5g,0,0,0,Fedex,,,0,0,0,770215871010,,,,0,0513-68908066comma_format_wuq68908056  13862885988黄经理,海门市五洋化工有限公司,0,,,,杨波,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月21日已安排。
9093,1,62942-43-2,(甲酰基甲基)三苯基氯化膦(免费）,(Formylmethyl)triphenylphosphonium chloride 98%,PO00445,,1001,2014/5/21,一周,2g,0,,0,Fedex,,,0,0,0,770622559995,,,,0,13801832901陈,玛耀生物医药（上海）有限公司,0,,,,郑嫣娜,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月21日已安排。
9094,1,107-81-3,2-溴戊烷,2-Bromopentane 95%,4140549,,0001,2014/5/21,2~3周,30kg,0,400/kg,USD94/kg,,,,2820,12000,3300,,,,,0,0510-87581875王经理,宜兴市骋源化工有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"5月22日已签合同并已支付50%即6000元.next_line_format6月4日已付款."
9095,1,7447-41-8,氯化锂,Lithium Chloride 99%min,586,,0029,2014/5/22,5~8days,30kg,0,60/kg,USD666,Fedex,,,666,1800,550,770090069338,,,,0,0790-6855220 6411121 13517908287,江西赣锋锂业股份有限公司,0,,,,赵国梁,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月22日已付款.
9096,1,198348-89-9,5-硝基吡唑-3-羧酸,5-NITRO-3-PYRAZOLECARBOXYLIC ACID 98%,586,,0029,2014/5/22,5~8days,15g,0,500,USD184,Fedex,,,184,500,500,770090069338,,,,0,金  13862084806,苏州汉科医药生化技术有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月22日已付款.
9097,1,64431-96-5,1comma_format_wuq3-双((三羟甲基)甲基氨基)丙烷,Bis-Tris propane,PO00447,,1001,2014/5/22,5~8days,1kg,0,1000,USD277,Fedex,,,277,1000,500,770093644958,,,,0,张18706138772,苏州亚科化学试剂股份有限公司,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,5月22日已付款.
9098,1,10310-21-1,6-氯鸟嘌呤(客户取消),6-Chloroguanine,206440,,0002,2014/5/22,5~8days,3.5kg,0,550/kg,USD136/1kg,,,,476,1925,480,,,,,0,0519-82726678comma_format_wuq 13861071502 赵经理,金坛市茂盛精细化工厂,0,,,,胡振杭,0,1,0,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,5月23日已付款.
9099,1,16948-16-6,BOC-N-甲基-L-丙氨酸,Boc-N-Me-Ala-OH,BE14000449,,1002,2014/5/22,一周,1kg,0,1800,USD453,Fedex,,,453,800,730,770140125237,,,,0,,上海瀚鸿,0,,,,罗琴,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"Appearance:white or off-white crystalline powdernext_line_formatAssay(HPLC):98.5% minnext_line_formatSpecific Rotation:-28.0°~ -32.0°next_line_formatMP:70~90℃next_line_formatLoss on drying:0.5%maxnext_line_format5月22日已付款."
